95	0
100	2
105	1
110	3
115	5
120	4
125	6
130	2
135	4
140	1
145	3
150	1
155	0
160	0
165	0
170	0
175	0
180	0
185	0
190	0
195	0
200	0
205	0
210	0
215	0
220	0
225	0
230	0
235	0
240	0
245	0
250	0
255	0
260	0
265	0
270	0
275	0
280	0
285	0
290	0
295	0
300	0
305	0
310	0
315	0
320	0
325	0
330	0
335	0
340	0
345	0
350	0
355	0
360	0
365	0
370	0
375	0
380	0
385	0
390	0
395	0
400	0
405	0
410	0
415	0
420	0
425	0
430	0
435	0
440	0
445	0
450	0
455	0
460	0
465	0
470	0
475	0
480	0
485	0
490	0
495	0
500	0
505	0
510	0
515	0
520	0
525	0
530	0
535	0
540	0
545	0
550	0
555	0
560	0
565	0
570	0
575	0
580	0
585	0
590	0
595	0
600	0
605	0
610	0
615	0
620	0
625	0
630	0
635	0
640	0
645	0
650	0
